_id,id,username,followers,text,hashtags,language,created
ObjectId(5e5cfe3dedc8c2e5310bf52f),1.23E+18,shaquari5,15,RT @Landon12Luv: GUYS CAN YOU PLEASE HELP ME? I REALLY WANT HARRY’S MERCH. K THANKS ❤️ https://t.co/MAIvqRG2PP,[],en,2020-03-02T12:38:16.000Z
ObjectId(5e5cfe3eedc8c2e5310bf530),1.23E+18,queennavarre,209,RT @TeamCambridge2: @brittanygadoury 👏🏻👏🏻👏🏻👏🏻👏🏻 exactly!!! If she has her eye on Hollywood and Harry just wants to be Harry then why do the…,[],en,2020-03-02T12:38:17.000Z
ObjectId(5e5cfe3eedc8c2e5310bf531),1.23E+18,hsrryfineline,19690,#NAME?,[],en,2020-03-02T12:38:17.000Z
ObjectId(5e5cfe3eedc8c2e5310bf532),1.23E+18,LyndonJ28923563,155,"RT @davidkurten: It is disgraceful that the British taxpayer has been billed another £50,000 so that MEghan and Harry can leave their child…",[],en,2020-03-02T12:38:17.000Z
ObjectId(5e5cfe3eedc8c2e5310bf533),1.23E+18,mxxnhoa,604,"which harry potter house do you think i’m in? 

slytherin              ravenclaw 
🐍🌲🍏💚         🦅🎐📖💙
🐉🐲🧙🏻‍♂️💶… https://t.co/BfjcjOxceA",[],en,2020-03-02T12:38:17.000Z
ObjectId(5e5cfe3fedc8c2e5310bf534),1.23E+18,brenbrenchie,2791,"RT @RealNatalieRowe: I see the haters are out in force this Morning. #Meghan &amp; her Husband are building a Happy future together,they will d…","[{""text"":""Meghan"",""indices"":[69,76]}]",en,2020-03-02T12:38:18.000Z
ObjectId(5e5cfe3fedc8c2e5310bf535),1.23E+18,chloechalmers__,577,RT @7Osharry: Harry saying “having sex &amp; feeling sad” on loop to bless yalls timeline. https://t.co/8R1x3naaZj,[],en,2020-03-02T12:38:18.000Z
ObjectId(5e5cfe3fedc8c2e5310bf536),1.23E+18,ilona84010600,628,RT @veritee: Save Midmay,[],en,2020-03-02T12:38:18.000Z
ObjectId(5e5cfe3fedc8c2e5310bf537),1.23E+18,saba11_11,67,"RT @_shjne_: Thank you harry for confirming that your first time was Louis, we also been knew that but confirmations are always happily acc…",[],en,2020-03-02T12:38:18.000Z
ObjectId(5e5cfe40edc8c2e5310bf538),1.23E+18,natka_holland,83,RT @GizmodoUK: Tom Holland discusses his Harry Potter obsession and Back to the Future interest https://t.co/SwW1Nl1qvk https://t.co/2teLPs…,[],en,2020-03-02T12:38:19.000Z
ObjectId(5e5cfe41edc8c2e5310bf539),1.23E+18,WitchyTeeth,1829,@CHRRYAFTERGLW For a second I thought you meant Harry &amp; I was devastated lol,[],en,2020-03-02T12:38:20.000Z
ObjectId(5e5cfe43edc8c2e5310bf53a),1.23E+18,dehateja,44,KING,[],en,2020-03-02T12:38:22.000Z
ObjectId(5e5cfe43edc8c2e5310bf53b),1.23E+18,SacramentoFR,9328,"RT @MattGeorgeKHTK: ""I love playing the game man. That's first off. Playing the game with my teammates. And we are winning too which makes…",[],en,2020-03-02T12:38:22.000Z
ObjectId(5e5cfe44edc8c2e5310bf53c),1.23E+18,Sisaline28,20,RT @loveonthor: harry styles taking over twitter: a thrilling saga https://t.co/L044ohQuY2,[],en,2020-03-02T12:38:23.000Z
ObjectId(5e5cfe45edc8c2e5310bf53d),1.23E+18,larentsarehappy,123,"RT @HarryNextToLou: louis: what’s for dinner

harry: it’s a soup-prise

louis: is it soup

harry: i soup-pose it could be

louis: stop it…",[],en,2020-03-02T12:38:24.000Z
ObjectId(5e5cfe45edc8c2e5310bf53e),1.23E+18,golddustsam,2208,RT @7Osharry: Harry saying “having sex &amp; feeling sad” on loop to bless yalls timeline. https://t.co/8R1x3naaZj,[],en,2020-03-02T12:38:24.000Z
ObjectId(5e5cfe45edc8c2e5310bf53f),1.23E+18,anymore_idk_,10,2 months and 18 days until Harry show in Portugal 🥺🥺🥺,[],en,2020-03-02T12:38:24.000Z
ObjectId(5e5cfe45edc8c2e5310bf540),1.23E+18,JustBec79318186,6,"RT @abbeyh720: Every time I hear the music from Harry Potter, I get chills. Like straight up chills right away",[],en,2020-03-02T12:38:24.000Z
ObjectId(5e5cfe46edc8c2e5310bf541),1.23E+18,zielinskaolivia,259,RT @jasebyjason: Hoes mad!,[],en,2020-03-02T12:38:25.000Z
ObjectId(5e5cfe46edc8c2e5310bf542),1.23E+18,wavesofstyles,146,RT @fleetwoodsugar: Harry would be a virgin physiotherapist teacher florist flower shop coffee bar owner if he wasn’t a musician,[],en,2020-03-02T12:38:25.000Z
ObjectId(5e5cfe46edc8c2e5310bf543),1.23E+18,jxneve,289,RT @goIdnangeI: GUYS I FUCKJNG MET HARRY I FUKNH MET HIM i went up to him after he got his drink and said “hi harry” and he smiled and said…,[],en,2020-03-02T12:38:26.000Z
ObjectId(5e5cfe47edc8c2e5310bf544),1.23E+18,janna_quitoy,11,"Someone asked me,why I love Harry Styles? Harry Styles is different from the other celebrities, he's kind he treat… https://t.co/Z2uGgoFhSw",[],en,2020-03-02T12:38:26.000Z
ObjectId(5e5cfe48edc8c2e5310bf545),1.23E+18,taysabadbadgirl,666,@cinnammongir1 My sister has had 7 boyfriends and she is 11 while 17 year old me has only been in one with food and… https://t.co/TtEM0WJ96d,[],en,2020-03-02T12:38:27.000Z
ObjectId(5e5cfe48edc8c2e5310bf546),1.23E+18,Hastiaseverusle,147,RT @PotterWorldUK: Harry Potter Through The Years https://t.co/bJcDY6JfMi,[],en,2020-03-02T12:38:27.000Z
ObjectId(5e5cfe49edc8c2e5310bf547),1.23E+18,paynnocuddleme,1668,"RT @1DAFSanta: Louis will be 29 this December
Zayn turned 27 this year
Liam will be 27 this year 
Niall will be 27 this year
Harry turned 2…",[],en,2020-03-02T12:38:28.000Z
ObjectId(5e5cfe49edc8c2e5310bf548),1.23E+18,hazzasroz,637,RT @7Osharry: Harry saying “having sex &amp; feeling sad” on loop to bless yalls timeline. https://t.co/8R1x3naaZj,[],en,2020-03-02T12:38:28.000Z
ObjectId(5e5cfe4aedc8c2e5310bf549),1.23E+18,harrydarlling,157,does anyone know what time harry’s interview with howard stern is on?,[],en,2020-03-02T12:38:29.000Z
ObjectId(5e5cfe4aedc8c2e5310bf54a),1.23E+18,Flylikea_bird,279,I HATE THOSE OMG,[],en,2020-03-02T12:38:29.000Z
ObjectId(5e5cfe4aedc8c2e5310bf54b),1.23E+18,Sarahood005,19,RT @PotterWorldUK: Harry Potter Through The Years https://t.co/bJcDY6JfMi,[],en,2020-03-02T12:38:29.000Z
ObjectId(5e5cfe4bedc8c2e5310bf54c),1.23E+18,ATablespoonofme,81,@CharlotteSheri1 My problem with getting Cantwell is he's more or less same standard as Harry Wilson so why did we get rid of him?,[],en,2020-03-02T12:38:30.000Z
ObjectId(5e5cfe4bedc8c2e5310bf54d),1.23E+18,shiruKENNYAAH,1207,"RT @hardliqueur: harry styles taking     vs      harry styles 
a film photo                            on film https://t.co/cl964QZhye",[],en,2020-03-02T12:38:30.000Z
ObjectId(5e5cfe4bedc8c2e5310bf54e),1.23E+18,marshsbevs,611,"RT @DINALOVEBOT: i want more mutuals, so if you stan any of the following rt or comment
-sofia bryant
-sadie sink
-ianowt
-jack dylan graze…",[],en,2020-03-02T12:38:30.000Z
ObjectId(5e5cfe4cedc8c2e5310bf54f),1.23E+18,SnitchOnThese,426,Harry seeing the vision of his parents dying is traumatic,[],en,2020-03-02T12:38:31.000Z
ObjectId(5e5cfe4cedc8c2e5310bf550),1.23E+18,arthaaSV,270,"RT @feIixfelixis: Asrama Hogwarts

  Gryffindor, Hufflepuff, Ravenclaw, dan Slytherin

—A Harry Potter Thread https://t.co/fnnX7gwD9S",[],en,2020-03-02T12:38:31.000Z
ObjectId(5e5cfe4cedc8c2e5310bf551),1.23E+18,vickypalaciios,9,"RT @hstylespics: harry styles              harry styles
    2010                              2020 https://t.co/2tvDCJgIPD",[],en,2020-03-02T12:38:32.000Z
ObjectId(5e5cfe4dedc8c2e5310bf552),1.23E+18,KrisSaunders24,566,"RT @rolexbeach: @Murky__Meg #Megxit has literally erased every little sign of her negritude, showing that who really despises black people…","[{""text"":""Megxit"",""indices"":[28,35]}]",en,2020-03-02T12:38:32.000Z
ObjectId(5e5cfe4dedc8c2e5310bf553),1.23E+18,adoreyouuh,536,RT @hsdaily: “Watermelon Sugar is about definitely the euphoria of kinda being in love with someone. It’s similar to Adore You but it's mor…,[],en,2020-03-02T12:38:32.000Z
ObjectId(5e5cfe4dedc8c2e5310bf554),1.23E+18,ItsFrenchBabyy,1932,RT @CrypticNoOne: Need her on BLACKED,[],en,2020-03-02T12:38:32.000Z
ObjectId(5e5cfe4eedc8c2e5310bf555),1.23E+18,cechitch,2067,How could you not be head over heels in love with Harry Styles,[],en,2020-03-02T12:38:33.000Z
ObjectId(5e5cfe4eedc8c2e5310bf556),1.23E+18,iniakunsial,297,Prof?,[],en,2020-03-02T12:38:33.000Z
ObjectId(5e5cfe4fedc8c2e5310bf557),1.23E+18,michellemusi,235,RT @IovedangeI: harry shouting “are you ready to get wet” while kiwi instrumental is playing in the background is the sexiest thing i’ve ev…,[],en,2020-03-02T12:38:34.000Z
ObjectId(5e5cfe4fedc8c2e5310bf558),1.23E+18,carlo_rossi28,401,RT @lwtkissies: did he really say this same thing 8 years ago while looking at louis 💀 https://t.co/DCsen3wWb7,[],en,2020-03-02T12:38:34.000Z
ObjectId(5e5cfe50edc8c2e5310bf559),1.23E+18,paynnocuddleme,1668,"RT @beaadmires1D: Girls don't want boyfriends. They want Niall Horan, Louis Tomlinson, Liam Payne, Harry Styles and Zayn Malik to have a go…",[],en,2020-03-02T12:38:35.000Z
ObjectId(5e5cfe51edc8c2e5310bf55a),1.23E+18,netnueyhuajai,799,RT @harrysenigma: Fuck it Harry Styles dancing with a fan to Stupid Love by Lady Gaga in a club in a But Daddy I Love Him shirt on the tl h…,[],en,2020-03-02T12:38:36.000Z
ObjectId(5e5cfe52edc8c2e5310bf55b),1.23E+18,_kyyky,1314,RT @CrypticNoOne: Need her on BLACKED,[],en,2020-03-02T12:38:37.000Z
ObjectId(5e5cfe52edc8c2e5310bf55c),1.23E+18,fuckingaIlavich,1866,"RT @beaadmires1D: Girls don't want boyfriends. They want Niall Horan, Louis Tomlinson, Liam Payne, Harry Styles and Zayn Malik to have a go…",[],en,2020-03-02T12:38:37.000Z
ObjectId(5e5cfe53edc8c2e5310bf55d),1.23E+18,sequinsunflower,32,RT @lceCreamCastles: I find that Harry Styles is very straight forward when it comes to who he is &amp; how he wants to be perceived (not that…,[],en,2020-03-02T12:38:38.000Z
ObjectId(5e5cfe53edc8c2e5310bf55e),1.23E+18,JeremyRoyGoulet,5886,RT @PeytonRoyceWWE: This is some Harry Potter type stuff,[],en,2020-03-02T12:38:38.000Z
ObjectId(5e5cfe53edc8c2e5310bf55f),1.23E+18,genwilliams,1000,"Well.

1. Sticking with the theme, Harry Potter
2. Mexican food (even burritos? Especially burritos)
3. Beer
4. Win… https://t.co/rPxFJBbvVp",[],en,2020-03-02T12:38:38.000Z
ObjectId(5e5cfe54edc8c2e5310bf560),1.23E+18,HobbsJager,45,"@TheSussexes Will always be the peoples Princess. Sure miss her smiling face and endless humanitarianism
She would… https://t.co/GxIQ2TyWxj",[],en,2020-03-02T12:38:39.000Z
ObjectId(5e5cfe56edc8c2e5310bf561),1.23E+18,trashysisa,1100,"RT @hstyleswomen: harry styles saying ""don't let any guy or any girl or anyone at any time hurt you"" to a fan. If you still don't think tha…",[],en,2020-03-02T12:38:41.000Z
ObjectId(5e5cfe56edc8c2e5310bf562),1.23E+18,hsftldr,8203,SCOOBY DOOOOO,[],en,2020-03-02T12:38:41.000Z
ObjectId(5e5cfe56edc8c2e5310bf563),1.23E+18,_adorvehleart,2929,"RT @HarryNextToLou: louis: what’s for dinner

harry: it’s a soup-prise

louis: is it soup

harry: i soup-pose it could be

louis: stop it…",[],en,2020-03-02T12:38:41.000Z
ObjectId(5e5cfe56edc8c2e5310bf564),1.23E+18,harrythebabie,28,RT @DIIORSTYLES: i wonder what harry and mitch b talking about cus that nigga is like ferb,[],en,2020-03-02T12:38:41.000Z
ObjectId(5e5cfe57edc8c2e5310bf565),1.23E+18,crucialthreat,138,"RT @wonderofscience: Metamorphosis of a tadpole into a frog.

Animation by Harry Warne. https://t.co/7bhEsuQAmu https://t.co/6wdY9xnJuU",[],en,2020-03-02T12:38:42.000Z
ObjectId(5e5cfe58edc8c2e5310bf566),1.23E+18,IwEbIsodE,1983,"RT @BANGShowbiz: Harry Styles is 're-evaluating what's important' to him

#HarryStyles #OneDirection https://t.co/ci0vsbKKnN","[{""text"":""HarryStyles"",""indices"":[74,86]},{""text"":""OneDirection"",""indices"":[87,100]}]",en,2020-03-02T12:38:43.000Z
ObjectId(5e5cfe5aedc8c2e5310bf567),1.23E+18,wXssam,477,RT @CrypticNoOne: Need her on BLACKED,[],en,2020-03-02T12:38:45.000Z
ObjectId(5e5cfe5aedc8c2e5310bf568),1.23E+18,whosbelles,1824,harry did not just sing what makes you beautiful 🥺🥺🥺🥺,[],en,2020-03-02T12:38:46.000Z
ObjectId(5e5cfe5cedc8c2e5310bf569),1.23E+18,blkxstyles,2402,he’s talking about harry!,[],en,2020-03-02T12:38:47.000Z
ObjectId(5e5cfe5dedc8c2e5310bf56a),1.23E+18,SujiitNair,38,"RT @wonderofscience: Metamorphosis of a tadpole into a frog.

Animation by Harry Warne. https://t.co/7bhEsuQAmu https://t.co/6wdY9xnJuU",[],en,2020-03-02T12:38:48.000Z
ObjectId(5e5cfe5dedc8c2e5310bf56b),1.23E+18,mainpopgirlhrry,14041,he said he listened to a bunch of 1d and harry to prepare,[],en,2020-03-02T12:38:48.000Z
ObjectId(5e5cfe5eedc8c2e5310bf56c),1.23E+18,FineLineTeena,32,RT @fleetwoodsugar: Harry would be a virgin physiotherapist teacher florist flower shop coffee bar owner if he wasn’t a musician,[],en,2020-03-02T12:38:49.000Z
ObjectId(5e5cfe5eedc8c2e5310bf56d),1.23E+18,harryxsmile,128,RT @goIdnangeI: GUYS I FUCKJNG MET HARRY I FUKNH MET HIM i went up to him after he got his drink and said “hi harry” and he smiled and said…,[],en,2020-03-02T12:38:49.000Z
ObjectId(5e5cfe5eedc8c2e5310bf56e),1.23E+18,OpulentCurly,2309,RT @fleetwoodsugar: Harry would be a virgin physiotherapist teacher florist flower shop coffee bar owner if he wasn’t a musician,[],en,2020-03-02T12:38:50.000Z
ObjectId(5e5cfe5eedc8c2e5310bf56f),1.23E+18,deepestdaydream,272,"RT @BritishGQ: Harry Styles shows it's time to invest in a vest for SS20🔥

📸@LANVINofficial https://t.co/lc1JJUc1JH",[],en,2020-03-02T12:38:50.000Z
ObjectId(5e5cfe5fedc8c2e5310bf570),1.23E+18,elizabethwiet,174,So much to look forward to this Winter/Spring! ✨,[],en,2020-03-02T12:38:50.000Z
ObjectId(5e5cfe5fedc8c2e5310bf571),1.23E+18,pricenemotion,201,Okay he mentioned Harry thank you,[],en,2020-03-02T12:38:50.000Z
ObjectId(5e5cfe61edc8c2e5310bf572),1.23E+18,1pumpkin7,96,"RT @PaigeMASTERS5: Meghan Markle : Breathes 

British Press and BRF : Hello Police https://t.co/sEgOdXXcFj",[],en,2020-03-02T12:38:52.000Z
ObjectId(5e5cfe61edc8c2e5310bf573),1.23E+18,tlbeldredge,4904,RT @hugosarmadillo: NOT HARRY STYLES SAYING THAT ADORE YOU IS ABT THE INITIAL EXCITEMENT OF MEETING SOMEONE AND BEING EXCITED BY THEM AND C…,[],en,2020-03-02T12:38:52.000Z
ObjectId(5e5cfe61edc8c2e5310bf574),1.23E+18,KrisSaunders24,566,"RT @SovereignSally: @Murky__Meg I wish they would do a documentary of all the times she barged in front of Harry, interrupted him mid sente…",[],en,2020-03-02T12:38:52.000Z
ObjectId(5e5cfe62edc8c2e5310bf575),1.23E+18,_abbeyjarvis,499,RT @TiaraGrant_: i swear to god if kiwi isn’t on the setlist for this tour i might throw a fit... the energy of the crowd and harry during…,[],en,2020-03-02T12:38:53.000Z
ObjectId(5e5cfe62edc8c2e5310bf576),1.23E+18,usaphueakk,23,Harry Styles - Falling (Official Video) https://t.co/fnfhYXoJqx via @YouTube,[],en,2020-03-02T12:38:53.000Z
ObjectId(5e5cfe62edc8c2e5310bf577),1.23E+18,MissMim12386042,2113,"RT @JohnHBr19827727: The once great young man, who was admired by millions in this country, has been brought down by a new, and even worse,…",[],en,2020-03-02T12:38:54.000Z
ObjectId(5e5cfe63edc8c2e5310bf578),1.23E+18,onetrueoverlord,361,Another reason why Rivers of London &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; Harry Potter,[],en,2020-03-02T12:38:54.000Z
ObjectId(5e5cfe63edc8c2e5310bf579),1.23E+18,fionacelinehart,513,RT @pancakekissy: harry said he would be a virgin if he weren’t a music artist but i probably would’ve lost my virginity a lot sooner if i…,[],en,2020-03-02T12:38:54.000Z
ObjectId(5e5cfe63edc8c2e5310bf57a),1.23E+18,chengymuny,184,Did he spill juice all over his best or am I fashion blind,[],en,2020-03-02T12:38:54.000Z
ObjectId(5e5cfe65edc8c2e5310bf57b),1.23E+18,ificould_fIy,451,"RT @HarryNextToLou: louis: what’s for dinner

harry: it’s a soup-prise

louis: is it soup

harry: i soup-pose it could be

louis: stop it…",[],en,2020-03-02T12:38:56.000Z
ObjectId(5e5cfe65edc8c2e5310bf57c),1.23E+18,_arabiakamikaze,57,"RT @Shadyinfo: List of artists/groups Eminem outstreamed on Spotify in 2020

Selena Gomez
Justin Beiber 
Halsey
Mac Miller
BTS
Lil Wayne
Lo…",[],en,2020-03-02T12:38:56.000Z
ObjectId(5e5cfe65edc8c2e5310bf57d),1.23E+18,Claudia63003233,66,"RT @wonderofscience: Metamorphosis of a tadpole into a frog.

Animation by Harry Warne. https://t.co/7bhEsuQAmu https://t.co/6wdY9xnJuU",[],en,2020-03-02T12:38:56.000Z
ObjectId(5e5cfe68edc8c2e5310bf57e),1.23E+18,Melati_____,62,RT @moviedetail: In Harry Potter and the Sorcerer's Stone (2001) when Harry goes to the zoo in the beginning you can see Slytherin(ish) stu…,[],en,2020-03-02T12:38:59.000Z
ObjectId(5e5cfe69edc8c2e5310bf57f),1.23E+18,mxxnhoa,604,this is gonna be interesting,[],en,2020-03-02T12:39:00.000Z
ObjectId(5e5cfe69edc8c2e5310bf580),1.23E+18,adoreyouuh,536,RT @hsdaily: “Adore You to me is about like that initial excitement of like meeting someone and you’re kinda excited about them. I guess it…,[],en,2020-03-02T12:38:57.000Z
ObjectId(5e5cfe69edc8c2e5310bf581),1.23E+18,nikkilouris,9,RT @taylorowens37: the only person i can trust in this world is harry styles. everyone else is FAKE!!!!!!!!!!!!!!,[],en,2020-03-02T12:39:01.000Z
ObjectId(5e5cfe6aedc8c2e5310bf582),1.23E+18,SoulReadr,325,"@wade_harris @PreviouslyonAS Can literally see Harry's math workings out in this visual aid!

= coinflip.",[],en,2020-03-02T12:38:57.000Z
ObjectId(5e5cfe6bedc8c2e5310bf583),1.23E+18,KAlAGEBER,4704,harry fucking styles on film. https://t.co/8o0qqyn1oc,[],en,2020-03-02T12:39:01.000Z
ObjectId(5e5cfe6bedc8c2e5310bf584),1.23E+18,ste_brown19,56,RT @TheCumbriansNet: Well done to @officialcufc winger Harry McKirdy for making the @Carabao_Cup Team of the Tournament this Season! #UTB h…,"[{""text"":""UTB"",""indices"":[133,137]}]",en,2020-03-02T12:39:02.000Z
ObjectId(5e5cfe6cedc8c2e5310bf585),1.23E+18,SilentxD_,71,#NAME?,[],en,2020-03-02T12:39:02.000Z
ObjectId(5e5cfe6dedc8c2e5310bf586),1.23E+18,callieecook,168,RT @carlyincontro: the bachelorette but it’s just me and 20 men who look like harry styles,[],en,2020-03-02T12:39:04.000Z
ObjectId(5e5cfe6dedc8c2e5310bf587),1.23E+18,BethanyBlankley,6096,There is nothing remotely related to a documentary about this. #propagandasgottalent #Megxit #RoyalFamily,"[{""text"":""propagandasgottalent"",""indices"":[63,84]},{""text"":""Megxit"",""indices"":[85,92]},{""text"":""RoyalFamily"",""indices"":[93,105]}]",en,2020-03-02T12:39:04.000Z
ObjectId(5e5cfe6dedc8c2e5310bf588),1.23E+18,anabchr_,314,cuando harry styles dijo: what if im down?what if im out? what if im someone you wont talk about? im falling again. i really felt that,[],en,2020-03-02T12:39:04.000Z
ObjectId(5e5cfe6eedc8c2e5310bf589),1.23E+18,Paige_Cath13,1275,"RT @abbeyh720: Every time I hear the music from Harry Potter, I get chills. Like straight up chills right away",[],en,2020-03-02T12:39:05.000Z
ObjectId(5e5cfe6fedc8c2e5310bf58a),1.23E+18,thestylesshow,312,I’ve only ever listened to other countries radio if Harry’s on it but uk radio is the best,[],en,2020-03-02T12:39:06.000Z
ObjectId(5e5cfe70edc8c2e5310bf58b),1.23E+18,sequinsunflower,32,RT @narryscosmos_: DO YALL REMEMBER WHEN HARRY SANG BIG BROWN POO INSTEAD OF GOTTA BE YOU AND THEN STARTED CACKLING AT HIMSELF?? PLEASE VET…,[],en,2020-03-02T12:39:08.000Z
ObjectId(5e5cfe73edc8c2e5310bf58c),1.23E+18,SteveC86255283,1007,RT @actiontiff: 'Taxpayers should not have to pay Harry and Meghan's security bill' https://t.co/Oi5LWaohYr via @MailOnline,[],en,2020-03-02T12:39:10.000Z
ObjectId(5e5cfe74edc8c2e5310bf58d),1.23E+18,wtvjxckie,108,RT @shesvinyl: so you’re saying harry styles isn’t a virgin?!?!?? this is the worst day of my life 😭😭😭🙁🙁😫😫😫😤😤😤😤😤😡😡🤬🤬🤬😫😫😫😫😫😫😫🤪🤪😤😤😤😤😤😤😤😳😳😳😳ht…,[],en,2020-03-02T12:39:11.000Z
ObjectId(5e5cfe74edc8c2e5310bf58e),1.23E+18,esnykasey,1084,"RT @loveonhaylor: I KINDA WANNA MAKE A HAYLOR GC

rules:
- rt to join
- stan taylor and harry
- tpwk dont be rude
- kinda selective maybe a…",[],en,2020-03-02T12:39:11.000Z
ObjectId(5e5cfe74edc8c2e5310bf58f),1.23E+18,kjdtypes,8319,"RT @andersonf150: @elguapo64 She’s certainly the actress. She fooled Harry, but not his family. https://t.co/nc5yWYKNr2",[],en,2020-03-02T12:39:11.000Z
ObjectId(5e5cfe74edc8c2e5310bf590),1.23E+18,etheralkali,1428,"RT @hstyleswomen: harry styles saying ""don't let any guy or any girl or anyone at any time hurt you"" to a fan. If you still don't think tha…",[],en,2020-03-02T12:39:11.000Z
ObjectId(5e5cfe75edc8c2e5310bf591),1.23E+18,fasak24x7,45,Harry Styles Reveals The Biggest Compliment He Could Ever Ask For https://t.co/SAZaGSIrIb https://t.co/0bWcIlmDQU,[],en,2020-03-02T12:39:12.000Z
ObjectId(5e5cfe75edc8c2e5310bf592),1.23E+18,lightsadore,3374,harry just got mentioned and MY HEART WRNT WOOOOOSH,[],en,2020-03-02T12:39:12.000Z
ObjectId(5e5cfe75edc8c2e5310bf593),1.23E+18,okayw0t,9,"RT @loveonlarrie: girls don’t want boyfriends, they want to hang out with harry styles in a ‘but daddy i love him’ shirt https://t.co/POs7V…",[],en,2020-03-02T12:39:12.000Z
ObjectId(5e5cfe76edc8c2e5310bf594),1.23E+18,svftlouist,91,RT @Landon12Luv: GUYS CAN YOU PLEASE HELP ME? I REALLY WANT HARRY’S MERCH. K THANKS ❤️ https://t.co/MAIvqRG2PP,[],en,2020-03-02T12:39:13.000Z
ObjectId(5e5cfe76edc8c2e5310bf595),1.23E+18,AnjaWritingsx,1572,"""I really like your shirt, Harry.""

""Oh thank you! Thank you that's kind of you."" 

🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺 
Or how Harry laughe… https://t.co/v8gxl0Y2Ir",[],en,2020-03-02T12:39:13.000Z
ObjectId(5e5cfe77edc8c2e5310bf596),1.23E+18,SoniaaDuggal,359,RT @1_santos_: Watching Harry Potter movies is a form of self care.,[],en,2020-03-02T12:39:14.000Z
ObjectId(5e5cfe77edc8c2e5310bf597),1.23E+18,SadraqueMedeir1,368,"RT @WayneDupreeShow: Harry and the Royals are just ""unpaid extras"" who appear in the new Meghan Markle show. 

These poor people have been…",[],en,2020-03-02T12:39:14.000Z
ObjectId(5e5cfe77edc8c2e5310bf598),1.23E+18,_chismosa_,11571,You left out Bernie but he’s definitely Hagrid,[],en,2020-03-02T12:39:14.000Z
ObjectId(5e5cfe78edc8c2e5310bf599),1.23E+18,uhohlianne,42,RT @Iondunn: omg Harry is that drunk girl in a bathroom I love it,[],en,2020-03-02T12:39:15.000Z
ObjectId(5e5cfe78edc8c2e5310bf59a),1.23E+18,ddeohae_,20,RT @PotterWorldUK: Harry Potter Through The Years https://t.co/bJcDY6JfMi,[],en,2020-03-02T12:39:15.000Z
ObjectId(5e5cfe79edc8c2e5310bf59b),1.23E+18,alwayslovelwt,3776,"RT @hstyleswomen: harry styles saying ""don't let any guy or any girl or anyone at any time hurt you"" to a fan. If you still don't think tha…",[],en,2020-03-02T12:39:16.000Z
ObjectId(5e5cfe7aedc8c2e5310bf59c),1.23E+18,ESFLINE,84,RT @iitsnotliving: why haven’t we seen Harry in this yet? https://t.co/cmvLbcqyM8,[],en,2020-03-02T12:39:17.000Z
ObjectId(5e5cfe7aedc8c2e5310bf59d),1.23E+18,ellanimm,118,adore you by harry styles is on R E P E A T,[],en,2020-03-02T12:39:17.000Z
ObjectId(5e5cfe7aedc8c2e5310bf59e),1.23E+18,sanajaashae,1274,RT @harrysenigma: Fuck it Harry Styles dancing with a fan to Stupid Love by Lady Gaga in a club in a But Daddy I Love Him shirt on the tl h…,[],en,2020-03-02T12:39:17.000Z
ObjectId(5e5cfe7aedc8c2e5310bf59f),1.23E+18,sujilevely,65,"de que casa de harry potter eu aparento ser?

slytherin              ravenclaw 
🐍🌲🍏💚         🦅🎐📖💙
🐉🐲🧙🏻‍♂️💶… https://t.co/zfct7Yzqpo",[],en,2020-03-02T12:39:17.000Z
ObjectId(5e5cfe7aedc8c2e5310bf5a0),1.23E+18,emiluvsharrys,91,RT @harruy_styIes: HARRY SHUT UP https://t.co/1W5MfHDAvK,[],en,2020-03-02T12:39:18.000Z
ObjectId(5e5cfe7bedc8c2e5310bf5a1),1.23E+18,zxcloueh,2023,RT @shesvinyl: so you’re saying harry styles isn’t a virgin?!?!?? this is the worst day of my life 😭😭😭🙁🙁😫😫😫😤😤😤😤😤😡😡🤬🤬🤬😫😫😫😫😫😫😫🤪🤪😤😤😤😤😤😤😤😳😳😳😳ht…,[],en,2020-03-02T12:39:18.000Z
ObjectId(5e5cfe7bedc8c2e5310bf5a2),1.23E+18,tieendat123,202,"RT @bhugs_bunny: @InsideVotings Harry Styles 
#LoseYouToLoveMe #BestLyrics #iHeartAwards","[{""text"":""LoseYouToLoveMe"",""indices"":[46,62]},{""text"":""BestLyrics"",""indices"":[63,74]},{""text"":""iHeartAwards"",""indices"":[75,88]}]",en,2020-03-02T12:39:18.000Z
ObjectId(5e5cfe7bedc8c2e5310bf5a3),1.23E+18,bringbackjackie,886,"""I'm not a big Jackson Browne fan."" ~ Howard Stern.

""I was listening to Harry Styles this weekend."" ~ Howard Stern.",[],en,2020-03-02T12:39:18.000Z
ObjectId(5e5cfe7cedc8c2e5310bf5a4),1.23E+18,HahSoks,381,"RT @rockerlwt: but daddy i                    woman
love him                     are smarter.…",[],en,2020-03-02T12:39:20.000Z
